,title,labelnumber,cluster_ID,0
7480,,,,18600950143.0
7481,,,,[2]
7482,,,,t0259x0159y0143ps64.tif
7483,,,,25901590143.0
7484,,,,[1]
7485,,,,t0123x0159y0079ps64.tif
7486,,,,12301590079.0
7487,,,,[2]
7488,,,,t0554x0351y0143ps64.tif
7489,,,,55403510143.0
7490,,,,[1]
7491,,,,t0467x0415y0143ps64.tif
7492,,,,46704150143.0
7493,,,,[1]
7494,,,,t0483x0095y0143ps64.tif
7495,,,,48300950143.0
7496,,,,[2]
7497,,,,t0218x0415y0079ps64.tif
7498,,,,21804150079.0
7499,,,,[1]
7500,,,,t0051x0351y0143ps64.tif
7501,,,,5103510143.0
7502,,,,[0]
7503,,,,t0426x0159y0079ps64.tif
7504,,,,42601590079.0
7505,,,,[1]
7506,,,,t0266x0095y0143ps64.tif
7507,,,,26600950143.0
7508,,,,[1]
7509,,,,t0341x0287y0079ps64.tif
7510,,,,34102870079.0
7511,,,,[0]
7512,,,,t0603x0287y0207ps64.tif
7513,,,,60302870207.0
7514,,,,[1]
7515,,,,t0331x0223y0143ps64.tif
7516,,,,33102230143.0
7517,,,,[1]
7518,,,,t0509x0223y0207ps64.tif
7519,,,,50902230207.0
7520,,,,[1]
7521,,,,t0644x0287y0079ps64.tif
7522,,,,64402870079.0
7523,,,,[0]
7524,,,,t0763x0095y0143ps64.tif
7525,,,,76300950143.0
7526,,,,[0]
7527,,,,t0406x0351y0015ps64.tif
7528,,,,40603510015.0
7529,,,,[2]
7530,,,,t0289x0287y0015ps64.tif
7531,,,,28902870015.0
7532,,,,[0]
7533,,,,t0419x0095y0079ps64.tif
7534,,,,41900950079.0
7535,,,,[0]
7536,,,,t0634x0223y0143ps64.tif
7537,,,,63402230143.0
7538,,,,[0]
7539,,,,t0921x0351y0079ps64.tif
7540,,,,92103510079.0
7541,,,,[0]
7542,,,,t0306x0287y0207ps64.tif
7543,,,,30602870207.0
7544,,,,[1]
7545,,,,t0282x0415y0143ps64.tif
7546,,,,28204150143.0
7547,,,,[1]
7548,,,,t0992x0223y0015ps64.tif
7549,,,,99202230015.0
7550,,,,[2]
7551,,,,t0379x0415y0143ps64.tif
7552,,,,37904150143.0
7553,,,,[1]
7554,,,,t0003x0415y0079ps64.tif
7555,,,,304150079.0
7556,,,,[1]
7557,,,,t0130x0351y0079ps64.tif
7558,,,,13003510079.0
7559,,,,[0]
7560,,,,t0547x0159y0143ps64.tif
7561,,,,54701590143.0
7562,,,,[1]
7563,,,,t0372x0287y0015ps64.tif
7564,,,,37202870015.0
7565,,,,[2]
7566,,,,t0698x0095y0143ps64.tif
7567,,,,69800950143.0
7568,,,,[1]
7569,,,,t0338x0159y0079ps64.tif
7570,,,,33801590079.0
7571,,,,[0]
7572,,,,t0677x0287y0015ps64.tif
7573,,,,67702870015.0
7574,,,,[0]
7575,,,,t0042x0159y0143ps64.tif
7576,,,,4201590143.0
7577,,,,[1]
7578,,,,t0506x0415y0079ps64.tif
7579,,,,50604150079.0
7580,,,,[0]
7581,,,,t0435x0351y0079ps64.tif
7582,,,,43503510079.0
7583,,,,[1]
7584,,,,t0725x0287y0143ps64.tif
7585,,,,72502870143.0
7586,,,,[0]
7587,,,,t0602x0095y0079ps64.tif
7588,,,,60200950079.0
7589,,,,[1]
7590,,,,t0840x0351y0143ps64.tif
7591,,,,84003510143.0
7592,,,,[1]
7593,,,,t0755x0223y0079ps64.tif
7594,,,,75502230079.0
7595,,,,[0]
7596,,,,t0578x0095y0143ps64.tif
7597,,,,57800950143.0
7598,,,,[1]
7599,,,,t0307x0095y0079ps64.tif
7600,,,,30700950079.0
7601,,,,[0]
7602,,,,t0712x0223y0207ps64.tif
7603,,,,71202230207.0
7604,,,,[1]
7605,,,,t0220x0287y0143ps64.tif
7606,,,,22002870143.0
7607,,,,[1]
7608,,,,t0997x0095y0143ps64.tif
7609,,,,99700950143.0
7610,,,,[1]
7611,,,,t0932x0159y0079ps64.tif
7612,,,,93201590079.0
7613,,,,[1]
7614,,,,t0318x0351y0015ps64.tif
7615,,,,31803510015.0
7616,,,,[2]
7617,,,,t0250x0223y0079ps64.tif
7618,,,,25002230079.0
7619,,,,[1]
7620,,,,t0597x0287y0015ps64.tif
7621,,,,59702870015.0
7622,,,,[2]
7623,,,,t0065x0159y0079ps64.tif
7624,,,,6501590079.0
7625,,,,[0]
7626,,,,t0197x0223y0143ps64.tif
7627,,,,19702230143.0
7628,,,,[0]
7629,,,,t0521x0415y0143ps64.tif
7630,,,,52104150143.0
7631,,,,[1]
7632,,,,t0412x0351y0143ps64.tif
7633,,,,41203510143.0
7634,,,,[0]
7635,,,,t0620x0223y0015ps64.tif
7636,,,,62002230015.0
7637,,,,[2]
7638,,,,t0768x0351y0079ps64.tif
7639,,,,76803510079.0
7640,,,,[0]
7641,,,,t0527x0159y0207ps64.tif
7642,,,,52701590207.0
7643,,,,[0]
7644,,,,t0798x0287y0143ps64.tif
7645,,,,79802870143.0
7646,,,,[1]
7647,,,,t0117x0351y0143ps64.tif
7648,,,,11703510143.0
7649,,,,[1]
7650,,,,t0492x0223y0143ps64.tif
7651,,,,49202230143.0
7652,,,,[0]
7653,,,,t0560x0159y0079ps64.tif
7654,,,,56001590079.0
7655,,,,[1]
7656,,,,t0385x0159y0079ps64.tif
7657,,,,38501590079.0
7658,,,,[0]
7659,,,,t0277x0223y0143ps64.tif
7660,,,,27702230143.0
7661,,,,[1]
7662,,,,t0320x0095y0143ps64.tif
7663,,,,32000950143.0
7664,,,,[1]
7665,,,,t0207x0287y0079ps64.tif
7666,,,,20702870079.0
7667,,,,[1]
7668,,,,t0488x0351y0079ps64.tif
7669,,,,48803510079.0
7670,,,,[0]
7671,,,,t0867x0351y0079ps64.tif
7672,,,,86703510079.0
7673,,,,[0]
7674,,,,t0772x0223y0143ps64.tif
7675,,,,77202230143.0
7676,,,,[0]
7677,,,,t0680x0159y0079ps64.tif
7678,,,,68001590079.0
7679,,,,[1]
7680,,,,t0478x0287y0143ps64.tif
7681,,,,47802870143.0
7682,,,,[0]
7683,,,,t0240x0287y0207ps64.tif
7684,,,,24002870207.0
7685,,,,[0]
7686,,,,t0702x0287y0079ps64.tif
7687,,,,70202870079.0
7688,,,,[0]
7689,,,,t0540x0351y0015ps64.tif
7690,,,,54003510015.0
7691,,,,[2]
7692,,,,t0408x0223y0079ps64.tif
7693,,,,40802230079.0
7694,,,,[0]
7695,,,,t0625x0095y0143ps64.tif
7696,,,,62500950143.0
7697,,,,[1]
7698,,,,t0433x0159y0079ps64.tif
7699,,,,43301590079.0
7700,,,,[1]
7701,,,,t0044x0351y0143ps64.tif
7702,,,,4403510143.0
7703,,,,[1]
7704,,,,t0749x0159y0143ps64.tif
7705,,,,74901590143.0
7706,,,,[1]
7707,,,,t0496x0095y0143ps64.tif
7708,,,,49600950143.0
7709,,,,[0]
7710,,,,t0541x0351y0143ps64.tif
7711,,,,54103510143.0
7712,,,,[1]
7713,,,,t0472x0415y0143ps64.tif
7714,,,,47204150143.0
7715,,,,[1]
7716,,,,t0136x0159y0079ps64.tif
7717,,,,13601590079.0
7718,,,,[2]
7719,,,,t0479x0287y0015ps64.tif
7720,,,,47902870015.0
7721,,,,[2]
7722,,,,t0474x0159y0207ps64.tif
7723,,,,47401590207.0
7724,,,,[1]
7725,,,,t0193x0095y0143ps64.tif
7726,,,,19300950143.0
7727,,,,[0]
7728,,,,t0708x0415y0079ps64.tif
7729,,,,70804150079.0
7730,,,,[0]
7731,,,,t0773x0223y0015ps64.tif
7732,,,,77302230015.0
7733,,,,[2]
7734,,,,t0313x0287y0207ps64.tif
7735,,,,31302870207.0
7736,,,,[1]
7737,,,,t0297x0415y0143ps64.tif
7738,,,,29704150143.0
7739,,,,[0]
7740,,,,t0706x0031y0079ps64.tif
7741,,,,70600310079.0
7742,,,,[1]
7743,,,,t0934x0351y0079ps64.tif
7744,,,,93403510079.0
7745,,,,[0]
7746,,,,t0621x0223y0143ps64.tif
7747,,,,62102230143.0
7748,,,,[0]
7749,,,,t0776x0095y0143ps64.tif
7750,,,,77600950143.0
7751,,,,[1]
7752,,,,t0651x0287y0079ps64.tif
7753,,,,65102870079.0
7754,,,,[0]
7755,,,,t0324x0223y0143ps64.tif
7756,,,,32402230143.0
7757,,,,[1]
7758,,,,t0109x0095y0079ps64.tif
7759,,,,10900950079.0
7760,,,,[1]
7761,,,,t0616x0287y0207ps64.tif
7762,,,,61602870207.0
7763,,,,[0]
7764,,,,t0846x0159y0143ps64.tif
7765,,,,84601590143.0
7766,,,,[0]
7767,,,,t0354x0287y0079ps64.tif
7768,,,,35402870079.0
7769,,,,[0]
7770,,,,t0273x0095y0143ps64.tif
7771,,,,27300950143.0
7772,,,,[0]
7773,,,,t0799x0287y0015ps64.tif
7774,,,,79902870015.0
7775,,,,[2]
7776,,,,t0399x0223y0143ps64.tif
7777,,,,39902230143.0
7778,,,,[1]
7779,,,,t0093x0287y0143ps64.tif
7780,,,,9302870143.0
7781,,,,[0]
7782,,,,t0909x0223y0079ps64.tif
7783,,,,90902230079.0
7784,,,,[0]
7785,,,,t0566x0351y0079ps64.tif
7786,,,,56603510079.0
7787,,,,[0]
7788,,,,t0455x0415y0079ps64.tif
7789,,,,45504150079.0
7790,,,,[0]
7791,,,,t0111x0159y0143ps64.tif
7792,,,,11101590143.0
7793,,,,[0]
7794,,,,t0724x0287y0015ps64.tif
7795,,,,72402870015.0
7796,,,,[2]
7797,,,,t0596x0287y0143ps64.tif
7798,,,,59602870143.0
7799,,,,[0]
7800,,,,t0526x0287y0143ps64.tif
7801,,,,52602870143.0
7802,,,,[0]
7803,,,,t0556x0223y0079ps64.tif
7804,,,,55602230079.0
7805,,,,[0]
7806,,,,t0291x0287y0015ps64.tif
7807,,,,29102870015.0
7808,,,,[0]
7809,,,,t0023x0287y0143ps64.tif
7810,,,,2302870143.0
7811,,,,[0]
7812,,,,t0329x0223y0143ps64.tif
7813,,,,32902230143.0
7814,,,,[1]
7815,,,,t0104x0095y0079ps64.tif
7816,,,,10400950079.0
7817,,,,[1]
7818,,,,t0511x0223y0207ps64.tif
7819,,,,51102230207.0
7820,,,,[1]
7821,,,,t0053x0223y0079ps64.tif
7822,,,,5302230079.0
7823,,,,[0]
7824,,,,t0794x0287y0015ps64.tif
7825,,,,79402870015.0
7826,,,,[2]
7827,,,,t0359x0287y0079ps64.tif
7828,,,,35902870079.0
7829,,,,[0]
7830,,,,t0049x0351y0143ps64.tif
7831,,,,4903510143.0
7832,,,,[0]
7833,,,,t0744x0159y0143ps64.tif
7834,,,,74401590143.0
7835,,,,[1]
7836,,,,t0200x0415y0079ps64.tif
7837,,,,20004150079.0
7838,,,,[1]
7839,,,,t0333x0351y0079ps64.tif
7840,,,,33303510079.0
7841,,,,[0]
7842,,,,t0953x0287y0079ps64.tif
7843,,,,95302870079.0
7844,,,,[1]
7845,,,,t0705x0415y0079ps64.tif
7846,,,,70504150079.0
7847,,,,[1]
7848,,,,t0294x0031y0143ps64.tif
7849,,,,29400310143.0
7850,,,,[1]
7851,,,,t0923x0223y0143ps64.tif
7852,,,,92302230143.0
7853,,,,[1]
7854,,,,t0636x0351y0079ps64.tif
7855,,,,63603510079.0
7856,,,,[1]
7857,,,,t0474x0287y0015ps64.tif
7858,,,,47402870015.0
7859,,,,[2]
7860,,,,t0479x0159y0207ps64.tif
7861,,,,47901590207.0
7862,,,,[1]
7863,,,,t0241x0159y0143ps64.tif
7864,,,,24101590143.0
7865,,,,[1]
7866,,,,t0074x0223y0143ps64.tif
7867,,,,7402230143.0
7868,,,,[0]
7869,,,,t0259x0095y0079ps64.tif
7870,,,,25900950079.0
7871,,,,[1]
7872,,,,t0546x0287y0207ps64.tif
7873,,,,54602870207.0
7874,,,,[1]
7875,,,,t0004x0287y0079ps64.tif
7876,,,,402870079.0
7877,,,,[0]
7878,,,,t0246x0351y0015ps64.tif
7879,,,,24603510015.0
7880,,,,[2]
7881,,,,t0123x0095y0143ps64.tif
7882,,,,12300950143.0
7883,,,,[2]
7884,,,,t0826x0287y0015ps64.tif
7885,,,,82602870015.0
7886,,,,[2]
7887,,,,t0571x0223y0143ps64.tif
7888,,,,57102230143.0
7889,,,,[0]
7890,,,,t0483x0159y0079ps64.tif
7891,,,,48301590079.0
7892,,,,[1]
7893,,,,t0349x0223y0207ps64.tif
7894,,,,34902230207.0
7895,,,,[1]
7896,,,,t0743x0351y0015ps64.tif
7897,,,,74303510015.0
7898,,,,[2]
7899,,,,t0426x0095y0143ps64.tif
7900,,,,42600950143.0
7901,,,,[1]
7902,,,,t0501x0287y0079ps64.tif
7903,,,,50102870079.0
7904,,,,[0]
7905,,,,t0904x0223y0079ps64.tif
7906,,,,90402230079.0
7907,,,,[0]
7908,,,,t0611x0351y0143ps64.tif
7909,,,,61103510143.0
7910,,,,[0]
7911,,,,t0266x0159y0079ps64.tif
7912,,,,26601590079.0
7913,,,,[1]
7914,,,,t0394x0223y0143ps64.tif
7915,,,,39402230143.0
7916,,,,[1]
7917,,,,t0729x0287y0015ps64.tif
7918,,,,72902870015.0
7919,,,,[2]
7920,,,,t0458x0415y0079ps64.tif
7921,,,,45804150079.0
7922,,,,[1]
7923,,,,t0984x0351y0079ps64.tif
7924,,,,98403510079.0
7925,,,,[0]
7926,,,,t0691x0223y0143ps64.tif
7927,,,,69102230143.0
7928,,,,[1]
7929,,,,t0763x0159y0079ps64.tif
7930,,,,76301590079.0
7931,,,,[1]
7932,,,,t0314x0351y0143ps64.tif
7933,,,,31403510143.0
7934,,,,[1]
7935,,,,t0419x0159y0143ps64.tif
7936,,,,41901590143.0
7937,,,,[1]
7938,,,,t0195x0351y0079ps64.tif
7939,,,,19503510079.0
7940,,,,[0]
7941,,,,t0410x0223y0079ps64.tif
7942,,,,41002230079.0
7943,,,,[0]
7944,,,,t0558x0351y0015ps64.tif
7945,,,,55803510015.0
7946,,,,[2]
7947,,,,t0547x0095y0079ps64.tif
7948,,,,54700950079.0
7949,,,,[1]
7950,,,,t0698x0159y0079ps64.tif
7951,,,,69801590079.0
7952,,,,[0]
7953,,,,t0460x0287y0143ps64.tif
7954,,,,46002870143.0
7955,,,,[0]
7956,,,,t0258x0287y0207ps64.tif
7957,,,,25802870207.0
7958,,,,[0]
7959,,,,t0338x0095y0143ps64.tif
7960,,,,33800950143.0
7961,,,,[1]
7962,,,,t0115x0223y0079ps64.tif
7963,,,,11502230079.0
7964,,,,[2]
7965,,,,t0490x0351y0079ps64.tif
7966,,,,49003510079.0
7967,,,,[0]
7968,,,,t0165x0287y0143ps64.tif
7969,,,,16502870143.0
7970,,,,[1]
7971,,,,t0042x0095y0079ps64.tif
7972,,,,4200950079.0
7973,,,,[0]
7974,,,,t0037x0287y0015ps64.tif
7975,,,,3702870015.0
7976,,,,[2]
7977,,,,t0602x0159y0143ps64.tif
7978,,,,60201590143.0
7979,,,,[0]
7980,,,,t0275x0351y0079ps64.tif
7981,,,,27503510079.0
7982,,,,[1]
7983,,,,t0346x0415y0079ps64.tif
7984,,,,34604150079.0
7985,,,,[1]
7986,,,,t0780x0287y0143ps64.tif
7987,,,,78002870143.0
7988,,,,[0]
7989,,,,t0578x0159y0079ps64.tif
7990,,,,57801590079.0
7991,,,,[1]
7992,,,,t0997x0159y0079ps64.tif
7993,,,,99701590079.0
7994,,,,[1]
7995,,,,t0770x0351y0079ps64.tif
7996,,,,77003510079.0
7997,,,,[0]
7998,,,,t0865x0223y0143ps64.tif
7999,,,,86502230143.0
8000,,,,[0]
8001,,,,t0638x0223y0015ps64.tif
8002,,,,63802230015.0
8003,,,,[2]
8004,,,,t0643x0415y0079ps64.tif
8005,,,,64304150079.0
8006,,,,[1]
8007,,,,t0307x0159y0143ps64.tif
8008,,,,30701590143.0
8009,,,,[1]
8010,,,,t0532x0287y0015ps64.tif
8011,,,,53202870015.0
8012,,,,[2]
8013,,,,t0815x0287y0079ps64.tif
8014,,,,81502870079.0
8015,,,,[0]
8016,,,,t0285x0287y0143ps64.tif
8017,,,,28502870143.0
8018,,,,[0]
8019,,,,t0539x0415y0143ps64.tif
8020,,,,53904150143.0
8021,,,,[0]
8022,,,,t0685x0223y0015ps64.tif
8023,,,,68502230015.0
8024,,,,[2]
8025,,,,t0142x0287y0079ps64.tif
8026,,,,14202870079.0
8027,,,,[0]
8028,,,,t0065x0095y0143ps64.tif
8029,,,,6500950143.0
8030,,,,[0]
8031,,,,t0248x0223y0079ps64.tif
8032,,,,24802230079.0
8033,,,,[1]
8034,,,,t0300x0351y0015ps64.tif
8035,,,,30003510015.0
8036,,,,[2]
8037,,,,t0582x0159y0207ps64.tif
8038,,,,58201590207.0
8039,,,,[0]
8040,,,,t0132x0223y0143ps64.tif
8041,,,,13202230143.0
8042,,,,[2]
8043,,,,t0238x0287y0143ps64.tif
8044,,,,23802870143.0
8045,,,,[0]
8046,,,,t0584x0415y0143ps64.tif
8047,,,,58404150143.0
8048,,,,[0]
8049,,,,t0560x0095y0143ps64.tif
8050,,,,56000950143.0
8051,,,,[1]
8052,,,,t0858x0351y0143ps64.tif
8053,,,,85803510143.0
8054,,,,[0]
8055,,,,t0605x0351y0015ps64.tif
8056,,,,60503510015.0
8057,,,,[2]
8058,,,,t0447x0287y0079ps64.tif
8059,,,,44702870079.0
8060,,,,[0]
8061,,,,t0105x0287y0207ps64.tif
8062,,,,10502870207.0
8063,,,,[0]
8064,,,,t0437x0223y0143ps64.tif
8065,,,,43702230143.0
8066,,,,[1]
8067,,,,t0662x0159y0207ps64.tif
8068,,,,66201590207.0
8069,,,,[1]
8070,,,,t0385x0095y0143ps64.tif
8071,,,,38500950143.0
8072,,,,[0]
8073,,,,t0915x0095y0079ps64.tif
8074,,,,91500950079.0
8075,,,,[1]
8076,,,,t0565x0223y0015ps64.tif
8077,,,,56502230015.0
8078,,,,[2]
8079,,,,t0757x0351y0143ps64.tif
8080,,,,75703510143.0
8081,,,,[0]
8082,,,,t0842x0223y0079ps64.tif
8083,,,,84202230079.0
8084,,,,[0]
8085,,,,t0664x0415y0143ps64.tif
8086,,,,66404150143.0
8087,,,,[1]
8088,,,,t0320x0159y0079ps64.tif
8089,,,,32001590079.0
8090,,,,[0]
8091,,,,t0128x0351y0079ps64.tif
8092,,,,12803510079.0
8093,,,,[0]
8094,,,,t0367x0159y0207ps64.tif
8095,,,,36701590207.0
8096,,,,[1]
8097,,,,t0680x0095y0143ps64.tif
8098,,,,68000950143.0
8099,,,,[1]
8100,,,,t0503x0287y0207ps64.tif
8101,,,,50302870207.0
8102,,,,[1]
8103,,,,t0609x0223y0207ps64.tif
8104,,,,60902230207.0
8105,,,,[1]
8106,,,,t0031x0223y0143ps64.tif
8107,,,,3102230143.0
8108,,,,[0]
8109,,,,t0166x0095y0143ps64.tif
8110,,,,16600950143.0
8111,,,,[2]
8112,,,,t0481x0159y0207ps64.tif
8113,,,,48101590207.0
8114,,,,[1]
8115,,,,t0829x0159y0079ps64.tif
8116,,,,82901590079.0
8117,,,,[1]
8118,,,,t0041x0287y0079ps64.tif
8119,,,,4102870079.0
8120,,,,[0]
8121,,,,t0351x0351y0143ps64.tif
8122,,,,35103510143.0
8123,,,,[1]
8124,,,,t0262x0415y0143ps64.tif
8125,,,,26204150143.0
8126,,,,[1]
8127,,,,t0569x0351y0207ps64.tif
8128,,,,56903510207.0
8129,,,,[1]
8130,,,,t0726x0159y0079ps64.tif
8131,,,,72601590079.0
8132,,,,[1]
8133,,,,t0269x0287y0015ps64.tif
8134,,,,26902870015.0
8135,,,,[2]
8136,,,,t0118x0415y0079ps64.tif
8137,,,,11804150079.0
8138,,,,[0]
8139,,,,t0941x0223y0079ps64.tif
8140,,,,94102230079.0
8141,,,,[0]
8142,,,,t0654x0351y0143ps64.tif
8143,,,,65403510143.0
8144,,,,[0]
8145,,,,t0159x0159y0143ps64.tif
8146,,,,15901590143.0
8147,,,,[1]
8148,,,,t0286x0095y0143ps64.tif
8149,,,,28600950143.0
8150,,,,[0]
8151,,,,t0141x0095y0079ps64.tif
8152,,,,14100950079.0
8153,,,,[1]
8154,,,,t0554x0223y0207ps64.tif
8155,,,,55402230207.0
8156,,,,[0]
8157,,,,t0066x0287y0143ps64.tif
8158,,,,6602870143.0
8159,,,,[0]
8160,,,,t0593x0351y0079ps64.tif
8161,,,,59303510079.0
8162,,,,[0]
8163,,,,t0016x0223y0079ps64.tif
8164,,,,1602230079.0
8165,,,,[0]
8166,,,,t0563x0287y0143ps64.tif
8167,,,,56302870143.0
8168,,,,[1]
8169,,,,t0444x0095y0079ps64.tif
8170,,,,44400950079.0
8171,,,,[0]
8172,,,,t0669x0223y0143ps64.tif
8173,,,,66902230143.0
8174,,,,[0]
8175,,,,t0513x0223y0079ps64.tif
8176,,,,51302230079.0
8177,,,,[0]
8178,,,,t0619x0287y0079ps64.tif
8179,,,,61902870079.0
8180,,,,[1]
8181,,,,t0096x0351y0079ps64.tif
8182,,,,9603510079.0
8183,,,,[0]
8184,,,,t0386x0287y0143ps64.tif
8185,,,,38602870143.0
8186,,,,[0]
8187,,,,t0509x0351y0143ps64.tif
8188,,,,50903510143.0
8189,,,,[1]
8190,,,,t0916x0287y0079ps64.tif
8191,,,,91602870079.0
8192,,,,[0]
8193,,,,t0431x0287y0015ps64.tif
8194,,,,43102870015.0
8195,,,,[2]
8196,,,,t0204x0159y0143ps64.tif
8197,,,,20401590143.0
8198,,,,[2]
8199,,,,t0966x0223y0143ps64.tif
8200,,,,96602230143.0
8201,,,,[1]
8202,,,,t0673x0351y0079ps64.tif
8203,,,,67303510079.0
8204,,,,[0]
8205,,,,t0894x0159y0079ps64.tif
8206,,,,89401590079.0
8207,,,,[1]
8208,,,,t0589x0223y0143ps64.tif
8209,,,,58902230143.0
8210,,,,[0]
8211,,,,t0683x0287y0143ps64.tif
8212,,,,68302870143.0
8213,,,,[0]
8214,,,,t0376x0351y0079ps64.tif
8215,,,,37603510079.0
8216,,,,[0]
8217,,,,t0245x0415y0079ps64.tif
8218,,,,24504150079.0
8219,,,,[1]
8220,,,,t0701x0159y0143ps64.tif
8221,,,,70101590143.0
8222,,,,[1]
8223,,,,t0517x0095y0079ps64.tif
8224,,,,51700950079.0
8225,,,,[1]
8226,,,,t0430x0287y0143ps64.tif
8227,,,,43002870143.0
8228,,,,[0]
8229,,,,t0208x0287y0207ps64.tif
8230,,,,20802870207.0
8231,,,,[0]
8232,,,,t0508x0351y0015ps64.tif
8233,,,,50803510015.0
8234,,,,[2]
8235,,,,t0440x0223y0079ps64.tif
8236,,,,44002230079.0
8237,,,,[1]
8238,,,,t0387x0287y0015ps64.tif
8239,,,,38702870015.0
8240,,,,[2]
8241,,,,t0135x0287y0143ps64.tif
8242,,,,13502870143.0
8243,,,,[0]
8244,,,,t0318x0031y0079ps64.tif
8245,,,,31800310079.0
8246,,,,[1]
8247,,,,t0012x0095y0079ps64.tif
8248,,,,1200950079.0
8249,,,,[1]
8250,,,,t0368x0095y0143ps64.tif
8251,,,,36800950143.0
8252,,,,[2]
8253,,,,t0145x0223y0079ps64.tif
8254,,,,14502230079.0
8255,,,,[2]
8256,,,,t0682x0287y0015ps64.tif
8257,,,,68202870015.0
8258,,,,[2]
8259,,,,t0588x0223y0015ps64.tif
8260,,,,58802230015.0
8261,,,,[2]
8262,,,,t0062x0031y0143ps64.tif
8263,,,,6200310143.0
8264,,,,[1]
8265,,,,t0528x0159y0079ps64.tif
8266,,,,52801590079.0
8267,,,,[1]
8268,,,,t0067x0287y0015ps64.tif
8269,,,,6702870015.0
8270,,,,[2]
8271,,,,t0652x0159y0143ps64.tif
8272,,,,65201590143.0
8273,,,,[1]
8274,,,,t0316x0415y0079ps64.tif
8275,,,,31604150079.0
8276,,,,[1]
8277,,,,t0225x0351y0079ps64.tif
8278,,,,22503510079.0
8279,,,,[0]
8280,,,,t0569x0415y0143ps64.tif
8281,,,,56904150143.0
8282,,,,[0]
8283,,,,t0613x0415y0079ps64.tif
8284,,,,61304150079.0
8285,,,,[1]
8286,,,,t0835x0223y0143ps64.tif
8287,,,,83502230143.0
8288,,,,[1]
8289,,,,t0668x0223y0015ps64.tif
8290,,,,66802230015.0
8291,,,,[2]
8292,,,,t0720x0351y0079ps64.tif
8293,,,,72003510079.0
8294,,,,[0]
8295,,,,t0357x0159y0143ps64.tif
8296,,,,35701590143.0
8297,,,,[1]
8298,,,,t0562x0287y0015ps64.tif
8299,,,,56202870015.0
8300,,,,[0]
8301,,,,t0088x0095y0143ps64.tif
8302,,,,8800950143.0
8303,,,,[1]
8304,,,,t0162x0223y0143ps64.tif
8305,,,,16202230143.0
8306,,,,[0]
8307,,,,t0090x0159y0079ps64.tif
8308,,,,9001590079.0
8309,,,,[2]
8310,,,,t0268x0287y0143ps64.tif
8311,,,,26802870143.0
8312,,,,[0]
8313,,,,t0112x0287y0079ps64.tif
8314,,,,11202870079.0
8315,,,,[0]
8316,,,,t0888x0223y0143ps64.tif
8317,,,,88802230143.0
8318,,,,[1]
8319,,,,t0350x0351y0015ps64.tif
8320,,,,35003510015.0
8321,,,,[2]
8322,,,,t0035x0095y0143ps64.tif
8323,,,,3500950143.0
8324,,,,[0]
8325,,,,t0218x0223y0079ps64.tif
8326,,,,21802230079.0
8327,,,,[1]
8328,,,,t0595x0159y0079ps64.tif
8329,,,,59501590079.0
8330,,,,[1]
8331,,,,t0467x0223y0143ps64.tif
8332,,,,46702230143.0
8333,,,,[0]
8334,,,,t0808x0351y0143ps64.tif
8335,,,,80803510143.0
8336,,,,[1]
8337,,,,t0655x0351y0015ps64.tif
8338,,,,65503510015.0
8339,,,,[2]
8340,,,,t0530x0095y0143ps64.tif
8341,,,,53000950143.0
8342,,,,[1]
8343,,,,t0417x0287y0079ps64.tif
8344,,,,41702870079.0
8345,,,,[0]
8346,,,,t0298x0351y0079ps64.tif
8347,,,,29803510079.0
8348,,,,[1]
8349,,,,t0634x0415y0143ps64.tif
8350,,,,63404150143.0
8351,,,,[0]
8352,,,,t0188x0287y0143ps64.tif
8353,,,,18802870143.0
8354,,,,[0]
8355,,,,t0812x0223y0079ps64.tif
8356,,,,81202230079.0
8357,,,,[0]
8358,,,,t0707x0351y0143ps64.tif
8359,,,,70703510143.0
8360,,,,[0]
8361,,,,t0282x0223y0143ps64.tif
8362,,,,28202230143.0
8363,,,,[0]
8364,,,,t0370x0159y0079ps64.tif
8365,,,,37001590079.0
8366,,,,[0]
8367,,,,t0632x0159y0207ps64.tif
8368,,,,63201590207.0
8369,,,,[1]
8370,,,,t0945x0095y0079ps64.tif
8371,,,,94500950079.0
8372,,,,[1]
8373,,,,t0535x0223y0015ps64.tif
8374,,,,53502230015.0
8375,,,,[2]
8376,,,,t0675x0159y0079ps64.tif
8377,,,,67501590079.0
8378,,,,[1]
8379,,,,t0892x0351y0079ps64.tif
8380,,,,89203510079.0
8381,,,,[1]
8382,,,,t0787x0223y0143ps64.tif
8383,,,,78702230143.0
8384,,,,[0]
8385,,,,t0331x0415y0143ps64.tif
8386,,,,33104150143.0
8387,,,,[0]
8388,,,,t0202x0351y0143ps64.tif
8389,,,,20203510143.0
8390,,,,[0]
8391,,,,t0178x0351y0079ps64.tif
8392,,,,17803510079.0
8393,,,,[1]
8394,,,,t0083x0351y0079ps64.tif
8395,,,,8303510079.0
8396,,,,[0]
8397,,,,t0506x0223y0079ps64.tif
8398,,,,50602230079.0
8399,,,,[0]
8400,,,,t0574x0351y0079ps64.tif
8401,,,,57403510079.0
8402,,,,[0]
8403,,,,t0238x0415y0143ps64.tif
8404,,,,23804150143.0
8405,,,,[1]
8406,,,,t0584x0287y0143ps64.tif
8407,,,,58402870143.0
8408,,,,[0]
8409,,,,t0142x0415y0079ps64.tif
8410,,,,14204150079.0
8411,,,,[1]
