,title,labelnumber,cluster_ID,0
11665,,,,29502870143.0
11666,,,,[0]
11667,,,,t0529x0415y0143ps64.tif
11668,,,,52904150143.0
11669,,,,[0]
11670,,,,t0805x0287y0079ps64.tif
11671,,,,80502870079.0
11672,,,,[0]
11673,,,,t0791x0287y0015ps64.tif
11674,,,,79102870015.0
11675,,,,[1]
11676,,,,t0056x0223y0079ps64.tif
11677,,,,5602230079.0
11678,,,,[0]
11679,,,,t0026x0287y0143ps64.tif
11680,,,,2602870143.0
11681,,,,[0]
11682,,,,t0101x0095y0079ps64.tif
11683,,,,10100950079.0
11684,,,,[0]
11685,,,,t0514x0223y0207ps64.tif
11686,,,,51402230207.0
11687,,,,[0]
11688,,,,t0659x0287y0079ps64.tif
11689,,,,65902870079.0
11690,,,,[0]
11691,,,,t0294x0287y0015ps64.tif
11692,,,,29402870015.0
11693,,,,[1]
11694,,,,t0553x0223y0079ps64.tif
11695,,,,55302230079.0
11696,,,,[0]
11697,,,,t0404x0095y0079ps64.tif
11698,,,,40400950079.0
11699,,,,[0]
11700,,,,t0629x0223y0143ps64.tif
11701,,,,62902230143.0
11702,,,,[0]
11703,,,,t0523x0287y0143ps64.tif
11704,,,,52302870143.0
11705,,,,[0]
11706,,,,t0633x0351y0079ps64.tif
11707,,,,63303510079.0
11708,,,,[0]
11709,,,,t0926x0223y0143ps64.tif
11710,,,,92602230143.0
11711,,,,[0]
11712,,,,t0291x0031y0143ps64.tif
11713,,,,29100310143.0
11714,,,,[0]
11715,,,,t0700x0415y0079ps64.tif
11716,,,,70004150079.0
11717,,,,[0]
11718,,,,t0471x0287y0015ps64.tif
11719,,,,47102870015.0
11720,,,,[1]
11721,,,,t0244x0159y0143ps64.tif
11722,,,,24401590143.0
11723,,,,[0]
11724,,,,t0956x0287y0079ps64.tif
11725,,,,95602870079.0
11726,,,,[0]
11727,,,,t0549x0351y0143ps64.tif
11728,,,,54903510143.0
11729,,,,[0]
11730,,,,t0741x0159y0143ps64.tif
11731,,,,74101590143.0
11732,,,,[0]
11733,,,,t0174x0287y0015ps64.tif
11734,,,,17402870015.0
11735,,,,[1]
11736,,,,t0336x0351y0079ps64.tif
11737,,,,33603510079.0
11738,,,,[0]
11739,,,,t0205x0415y0079ps64.tif
11740,,,,20504150079.0
11741,,,,[0]
11742,,,,t0423x0095y0143ps64.tif
11743,,,,42300950143.0
11744,,,,[0]
11745,,,,t0746x0351y0015ps64.tif
11746,,,,74603510015.0
11747,,,,[1]
11748,,,,t0504x0287y0079ps64.tif
11749,,,,50402870079.0
11750,,,,[0]
11751,,,,t0823x0287y0015ps64.tif
11752,,,,82302870015.0
11753,,,,[1]
11754,,,,t0759x0095y0079ps64.tif
11755,,,,75900950079.0
11756,,,,[0]
11757,,,,t0574x0223y0143ps64.tif
11758,,,,57402230143.0
11759,,,,[0]
11760,,,,t0486x0159y0079ps64.tif
11761,,,,48601590079.0
11762,,,,[0]
11763,,,,t0869x0159y0079ps64.tif
11764,,,,86901590079.0
11765,,,,[0]
11766,,,,t0001x0287y0079ps64.tif
11767,,,,102870079.0
11768,,,,[0]
11769,,,,t0126x0095y0143ps64.tif
11770,,,,12600950143.0
11771,,,,[1]
11772,,,,t0243x0351y0015ps64.tif
11773,,,,24303510015.0
11774,,,,[1]
11775,,,,t0649x0223y0207ps64.tif
11776,,,,64902230207.0
11777,,,,[0]
11778,,,,t0071x0223y0143ps64.tif
11779,,,,7102230143.0
11780,,,,[0]
11781,,,,t0543x0287y0207ps64.tif
11782,,,,54302870207.0
11783,,,,[0]
11784,,,,t0158x0415y0079ps64.tif
11785,,,,15804150079.0
11786,,,,[0]
11787,,,,t0229x0287y0015ps64.tif
11788,,,,22902870015.0
11789,,,,[1]
11790,,,,t0694x0223y0143ps64.tif
11791,,,,69402230143.0
11792,,,,[0]
11793,,,,t0981x0351y0079ps64.tif
11794,,,,98103510079.0
11795,,,,[0]
11796,,,,t0766x0159y0079ps64.tif
11797,,,,76601590079.0
11798,,,,[0]
11799,,,,t0311x0351y0143ps64.tif
11800,,,,31103510143.0
11801,,,,[0]
11802,,,,t0119x0159y0143ps64.tif
11803,,,,11901590143.0
11804,,,,[0]
11805,,,,t0614x0351y0143ps64.tif
11806,,,,61403510143.0
11807,,,,[0]
11808,,,,t0901x0223y0079ps64.tif
11809,,,,90102230079.0
11810,,,,[0]
11811,,,,t0263x0159y0079ps64.tif
11812,,,,26301590079.0
11813,,,,[1]
11814,,,,t0391x0223y0143ps64.tif
11815,,,,39102230143.0
11816,,,,[0]
11817,,,,t0124x0223y0079ps64.tif
11818,,,,12402230079.0
11819,,,,[0]
11820,,,,t0309x0095y0143ps64.tif
11821,,,,30900950143.0
11822,,,,[0]
11823,,,,t0592x0415y0079ps64.tif
11824,,,,59204150079.0
11825,,,,[0]
11826,,,,t0999x0095y0079ps64.tif
11827,,,,99900950079.0
11828,,,,[0]
11829,,,,t0154x0287y0143ps64.tif
11830,,,,15402870143.0
11831,,,,[0]
11832,,,,t0073x0095y0079ps64.tif
11833,,,,7300950079.0
11834,,,,[0]
11835,,,,t0097x0415y0079ps64.tif
11836,,,,9704150079.0
11837,,,,[0]
11838,,,,t0421x0223y0079ps64.tif
11839,,,,42102230079.0
11840,,,,[0]
11841,,,,t0569x0351y0015ps64.tif
11842,,,,56903510015.0
11843,,,,[1]
11844,,,,t0576x0095y0079ps64.tif
11845,,,,57600950079.0
11846,,,,[0]
11847,,,,t0269x0287y0207ps64.tif
11848,,,,26902870207.0
11849,,,,[0]
11850,,,,t0451x0287y0143ps64.tif
11851,,,,45102870143.0
11852,,,,[0]
11853,,,,t0741x0351y0079ps64.tif
11854,,,,74103510079.0
11855,,,,[0]
11856,,,,t0609x0223y0015ps64.tif
11857,,,,60902230015.0
11858,,,,[1]
11859,,,,t0854x0223y0143ps64.tif
11860,,,,85402230143.0
11861,,,,[0]
11862,,,,t0672x0415y0079ps64.tif
11863,,,,67204150079.0
11864,,,,[0]
11865,,,,t0503x0287y0015ps64.tif
11866,,,,50302870015.0
11867,,,,[1]
11868,,,,t0336x0159y0143ps64.tif
11869,,,,33601590143.0
11870,,,,[0]
11871,,,,t0824x0287y0079ps64.tif
11872,,,,82402870079.0
11873,,,,[0]
11874,,,,t0393x0095y0079ps64.tif
11875,,,,39300950079.0
11876,,,,[0]
11877,,,,t0508x0415y0143ps64.tif
11878,,,,50804150143.0
11879,,,,[0]
11880,,,,t0633x0159y0143ps64.tif
11881,,,,63301590143.0
11882,,,,[0]
11883,,,,t0689x0351y0015ps64.tif
11884,,,,68903510015.0
11885,,,,[1]
11886,,,,t0006x0287y0015ps64.tif
11887,,,,602870015.0
11888,,,,[1]
11889,,,,t0244x0351y0079ps64.tif
11890,,,,24403510079.0
11891,,,,[0]
11892,,,,t0377x0415y0079ps64.tif
11893,,,,37704150079.0
11894,,,,[0]
11895,,,,t0189x0287y0207ps64.tif
11896,,,,18902870207.0
11897,,,,[0]
11898,,,,t0549x0159y0079ps64.tif
11899,,,,54901590079.0
11900,,,,[0]
11901,,,,t0696x0095y0079ps64.tif
11902,,,,69600950079.0
11903,,,,[0]
11904,,,,t0551x0095y0143ps64.tif
11905,,,,55100950143.0
11906,,,,[0]
11907,,,,t0634x0351y0015ps64.tif
11908,,,,63403510015.0
11909,,,,[1]
11910,,,,t0869x0351y0143ps64.tif
11911,,,,86903510143.0
11912,,,,[0]
11913,,,,t0476x0287y0079ps64.tif
11914,,,,47602870079.0
11915,,,,[0]
11916,,,,t0183x0351y0143ps64.tif
11917,,,,18303510143.0
11918,,,,[0]
11919,,,,t0134x0287y0207ps64.tif
11920,,,,13402870207.0
11921,,,,[0]
11922,,,,t0406x0223y0143ps64.tif
11923,,,,40602230143.0
11924,,,,[0]
11925,,,,t0173x0287y0079ps64.tif
11926,,,,17302870079.0
11927,,,,[0]
11928,,,,t0279x0223y0079ps64.tif
11929,,,,27902230079.0
11930,,,,[0]
11931,,,,t0054x0095y0143ps64.tif
11932,,,,5400950143.0
11933,,,,[0]
11934,,,,t0331x0351y0015ps64.tif
11935,,,,33103510015.0
11936,,,,[1]
11937,,,,t0899x0287y0079ps64.tif
11938,,,,89902870079.0
11939,,,,[0]
11940,,,,t0103x0223y0143ps64.tif
11941,,,,10302230143.0
11942,,,,[2]
11943,,,,t0209x0287y0143ps64.tif
11944,,,,20902870143.0
11945,,,,[0]
11946,,,,t0486x0351y0143ps64.tif
11947,,,,48603510143.0
11948,,,,[0]
11949,,,,t0796x0287y0079ps64.tif
11950,,,,79602870079.0
11951,,,,[0]
11952,,,,t0119x0351y0079ps64.tif
11953,,,,11903510079.0
11954,,,,[0]
11955,,,,t0614x0159y0079ps64.tif
11956,,,,61401590079.0
11957,,,,[0]
11958,,,,t0263x0351y0143ps64.tif
11959,,,,26303510143.0
11960,,,,[0]
11961,,,,t0350x0415y0143ps64.tif
11962,,,,35004150143.0
11963,,,,[0]
11964,,,,t0653x0159y0207ps64.tif
11965,,,,65301590207.0
11966,,,,[0]
11967,,,,t0803x0287y0143ps64.tif
11968,,,,80302870143.0
11969,,,,[0]
11970,,,,t0199x0223y0079ps64.tif
11971,,,,19902230079.0
11972,,,,[0]
11973,,,,t0293x0287y0079ps64.tif
11974,,,,29302870079.0
11975,,,,[0]
11976,,,,t0554x0223y0015ps64.tif
11977,,,,55402230015.0
11978,,,,[1]
11979,,,,t0924x0095y0079ps64.tif
11980,,,,92400950079.0
11981,,,,[0]
11982,,,,t0981x0159y0143ps64.tif
11983,,,,98101590143.0
11984,,,,[0]
11985,,,,t0766x0351y0143ps64.tif
11986,,,,76603510143.0
11987,,,,[0]
11988,,,,t0873x0223y0079ps64.tif
11989,,,,87302230079.0
11990,,,,[0]
11991,,,,t0655x0415y0143ps64.tif
11992,,,,65504150143.0
11993,,,,[0]
11994,,,,t0311x0159y0079ps64.tif
11995,,,,31101590079.0
11996,,,,[0]
11997,,,,t0107x0095y0143ps64.tif
11998,,,,10700950143.0
11999,,,,[0]
12000,,,,t0262x0351y0015ps64.tif
12001,,,,26203510015.0
12002,,,,[1]
12003,,,,t0020x0287y0079ps64.tif
12004,,,,2002870079.0
12005,,,,[0]
12006,,,,t0848x0159y0079ps64.tif
12007,,,,84801590079.0
12008,,,,[0]
12009,,,,t0562x0287y0207ps64.tif
12010,,,,56202870207.0
12011,,,,[0]
12012,,,,t0050x0223y0143ps64.tif
12013,,,,5002230143.0
12014,,,,[0]
12015,,,,t0668x0223y0207ps64.tif
12016,,,,66802230207.0
12017,,,,[0]
12018,,,,t0525x0287y0079ps64.tif
12019,,,,52502870079.0
12020,,,,[0]
12021,,,,t0299x0415y0079ps64.tif
12022,,,,29904150079.0
12023,,,,[0]
12024,,,,t0402x0095y0143ps64.tif
12025,,,,40200950143.0
12026,,,,[0]
12027,,,,t0555x0223y0143ps64.tif
12028,,,,55502230143.0
12029,,,,[0]
12030,,,,t0778x0095y0079ps64.tif
12031,,,,77800950079.0
12032,,,,[0]
12033,,,,t0067x0287y0207ps64.tif
12034,,,,6702870207.0
12035,,,,[0]
12036,,,,t0802x0287y0015ps64.tif
12037,,,,80202870015.0
12038,,,,[1]
12039,,,,t0138x0159y0143ps64.tif
12040,,,,13801590143.0
12041,,,,[0]
12042,,,,t0588x0223y0207ps64.tif
12043,,,,58802230207.0
12044,,,,[0]
12045,,,,t0297x0031y0079ps64.tif
12046,,,,29700310079.0
12047,,,,[0]
12048,,,,t0635x0351y0143ps64.tif
12049,,,,63503510143.0
12050,,,,[0]
12051,,,,t0920x0223y0079ps64.tif
12052,,,,92002230079.0
12053,,,,[0]
12054,,,,t0682x0287y0207ps64.tif
12055,,,,68202870207.0
12056,,,,[0]
12057,,,,t0487x0351y0015ps64.tif
12058,,,,48703510015.0
12059,,,,[1]
12060,,,,t0208x0287y0015ps64.tif
12061,,,,20802870015.0
12062,,,,[1]
12063,,,,t0179x0415y0079ps64.tif
12064,,,,17904150079.0
12065,,,,[0]
12066,,,,t0387x0287y0207ps64.tif
12067,,,,38702870207.0
12068,,,,[0]
12069,,,,t0330x0351y0143ps64.tif
12070,,,,33003510143.0
12071,,,,[0]
12072,,,,t0747x0159y0079ps64.tif
12073,,,,74701590079.0
12074,,,,[0]
12075,,,,t0498x0095y0079ps64.tif
12076,,,,49800950079.0
12077,,,,[0]
12078,,,,t0572x0223y0079ps64.tif
12079,,,,57202230079.0
12080,,,,[0]
12081,,,,t0480x0159y0143ps64.tif
12082,,,,48001590143.0
12083,,,,[0]
12084,,,,t0678x0287y0079ps64.tif
12085,,,,67802870079.0
12086,,,,[0]
12087,,,,t0502x0287y0143ps64.tif
12088,,,,50202870143.0
12089,,,,[0]
12090,,,,t0608x0223y0143ps64.tif
12091,,,,60802230143.0
12092,,,,[0]
12093,,,,t0425x0095y0079ps64.tif
12094,,,,42500950079.0
12095,,,,[0]
12096,,,,t0855x0223y0015ps64.tif
12097,,,,85502230015.0
12098,,,,[1]
12099,,,,t0185x0159y0143ps64.tif
12100,,,,18501590143.0
12101,,,,[0]
12102,,,,t0077x0223y0079ps64.tif
12103,,,,7702230079.0
12104,,,,[0]
12105,,,,t0535x0223y0207ps64.tif
12106,,,,53502230207.0
12107,,,,[0]
12108,,,,t0120x0095y0079ps64.tif
12109,,,,12000950079.0
12110,,,,[0]
12111,,,,t0007x0287y0143ps64.tif
12112,,,,702870143.0
12113,,,,[0]
12114,,,,t0688x0351y0143ps64.tif
12115,,,,68803510143.0
12116,,,,[0]
12117,,,,t0598x0287y0079ps64.tif
12118,,,,59802870079.0
12119,,,,[0]
12120,,,,t0224x0415y0079ps64.tif
12121,,,,22404150079.0
12122,,,,[0]
12123,,,,t0317x0351y0079ps64.tif
12124,,,,31703510079.0
12125,,,,[0]
12126,,,,t0692x0223y0079ps64.tif
12127,,,,69202230079.0
12128,,,,[0]
12129,,,,t0987x0351y0143ps64.tif
12130,,,,98703510143.0
12131,,,,[0]
12132,,,,t0760x0159y0143ps64.tif
12133,,,,76001590143.0
12134,,,,[0]
12135,,,,t0265x0159y0143ps64.tif
12136,,,,26501590143.0
12137,,,,[0]
12138,,,,t0450x0287y0015ps64.tif
12139,,,,45002870015.0
12140,,,,[1]
12141,,,,t0397x0223y0079ps64.tif
12142,,,,39702230079.0
12143,,,,[0]
12144,,,,t0721x0415y0079ps64.tif
12145,,,,72104150079.0
12146,,,,[0]
12147,,,,t0612x0351y0079ps64.tif
12148,,,,61203510079.0
12149,,,,[0]
12150,,,,t0907x0223y0143ps64.tif
12151,,,,90702230143.0
12152,,,,[0]
12153,,,,t0568x0351y0143ps64.tif
12154,,,,56803510143.0
12155,,,,[0]
12156,,,,t0977x0287y0079ps64.tif
12157,,,,97702870079.0
12158,,,,[0]
12159,,,,t0493x0351y0143ps64.tif
12160,,,,49303510143.0
12161,,,,[0]
12162,,,,t0116x0223y0143ps64.tif
12163,,,,11602230143.0
12164,,,,[2]
12165,,,,t0324x0351y0015ps64.tif
12166,,,,32403510015.0
12167,,,,[1]
12168,,,,t0041x0095y0143ps64.tif
12169,,,,4100950143.0
12170,,,,[0]
12171,,,,t0166x0287y0079ps64.tif
12172,,,,16602870079.0
12173,,,,[0]
12174,,,,t0413x0223y0143ps64.tif
12175,,,,41302230143.0
12176,,,,[0]
12177,,,,t0719x0287y0143ps64.tif
12178,,,,71902870143.0
12179,,,,[0]
12180,,,,t0196x0351y0143ps64.tif
12181,,,,19603510143.0
12182,,,,[0]
12183,,,,t0121x0287y0207ps64.tif
12184,,,,12102870207.0
12185,,,,[0]
12186,,,,t0463x0287y0079ps64.tif
12187,,,,46302870079.0
12188,,,,[0]
12189,,,,t0621x0351y0015ps64.tif
12190,,,,62103510015.0
12191,,,,[1]
12192,,,,t0544x0095y0143ps64.tif
12193,,,,54400950143.0
12194,,,,[0]
12195,,,,t0769x0223y0079ps64.tif
12196,,,,76902230079.0
12197,,,,[0]
12198,,,,t0304x0159y0079ps64.tif
12199,,,,30401590079.0
12200,,,,[0]
12201,,,,t0994x0159y0143ps64.tif
12202,,,,99401590143.0
12203,,,,[0]
12204,,,,t0866x0223y0079ps64.tif
12205,,,,86602230079.0
12206,,,,[0]
12207,,,,t0773x0351y0143ps64.tif
12208,,,,77303510143.0
12209,,,,[0]
12210,,,,t0640x0415y0143ps64.tif
12211,,,,64004150143.0
12212,,,,[0]
12213,,,,t0286x0287y0079ps64.tif
12214,,,,28602870079.0
12215,,,,[0]
12216,,,,t0931x0095y0079ps64.tif
12217,,,,93100950079.0
12218,,,,[0]
12219,,,,t0541x0223y0015ps64.tif
12220,,,,54102230015.0
12221,,,,[1]
12222,,,,t0409x0351y0079ps64.tif
12223,,,,40903510079.0
12224,,,,[0]
12225,,,,t0646x0159y0207ps64.tif
12226,,,,64601590207.0
12227,,,,[0]
12228,,,,t0276x0351y0143ps64.tif
12229,,,,27603510143.0
12230,,,,[0]
12231,,,,t0345x0415y0143ps64.tif
12232,,,,34504150143.0
12233,,,,[0]
12234,,,,t0601x0159y0079ps64.tif
12235,,,,60101590079.0
12236,,,,[0]
12237,,,,t0489x0223y0079ps64.tif
12238,,,,48902230079.0
12239,,,,[0]
12240,,,,t0783x0287y0079ps64.tif
12241,,,,78302870079.0
12242,,,,[0]
12243,,,,t0444x0287y0143ps64.tif
12244,,,,44402870143.0
12245,,,,[0]
12246,,,,t0563x0095y0079ps64.tif
12247,,,,56300950079.0
12248,,,,[0]
12249,,,,t0968x0415y0079ps64.tif
12250,,,,96804150079.0
12251,,,,[0]
12252,,,,t0619x0095y0143ps64.tif
12253,,,,61900950143.0
12254,,,,[0]
12255,,,,t0434x0223y0079ps64.tif
12256,,,,43402230079.0
12257,,,,[0]
12258,,,,t0082x0415y0079ps64.tif
12259,,,,8204150079.0
12260,,,,[0]
12261,,,,t0066x0095y0079ps64.tif
12262,,,,6600950079.0
12263,,,,[0]
12264,,,,t0473x0223y0207ps64.tif
12265,,,,47302230207.0
12266,,,,[0]
12267,,,,t0141x0287y0143ps64.tif
12268,,,,14102870143.0
12269,,,,[0]
12270,,,,t0929x0159y0143ps64.tif
12271,,,,92901590143.0
12272,,,,[0]
12273,,,,t0587x0415y0079ps64.tif
12274,,,,58704150079.0
12275,,,,[0]
12276,,,,t0131x0223y0079ps64.tif
12277,,,,13102230079.0
12278,,,,[0]
12279,,,,t0683x0095y0079ps64.tif
12280,,,,68300950079.0
12281,,,,[0]
12282,,,,t0251x0351y0079ps64.tif
12283,,,,25103510079.0
12284,,,,[0]
12285,,,,t0362x0415y0079ps64.tif
12286,,,,36204150079.0
12287,,,,[0]
12288,,,,t0626x0159y0143ps64.tif
12289,,,,62601590143.0
12290,,,,[0]
12291,,,,t0013x0287y0015ps64.tif
12292,,,,1302870015.0
12293,,,,[1]
12294,,,,t0499x0287y0207ps64.tif
12295,,,,49902870207.0
12296,,,,[0]
12297,,,,t0831x0287y0079ps64.tif
12298,,,,83102870079.0
12299,,,,[0]
12300,,,,t0386x0095y0079ps64.tif
12301,,,,38600950079.0
12302,,,,[0]
12303,,,,t0059x0159y0079ps64.tif
12304,,,,5901590079.0
12305,,,,[0]
12306,,,,t0399x0351y0015ps64.tif
12307,,,,39903510015.0
12308,,,,[1]
12309,,,,t0516x0287y0015ps64.tif
12310,,,,51602870015.0
12311,,,,[1]
12312,,,,t0323x0159y0143ps64.tif
12313,,,,32301590143.0
12314,,,,[0]
12315,,,,t0841x0223y0143ps64.tif
12316,,,,84102230143.0
12317,,,,[0]
12318,,,,t0754x0351y0079ps64.tif
12319,,,,75403510079.0
12320,,,,[0]
12321,,,,t0667x0415y0079ps64.tif
12322,,,,66704150079.0
12323,,,,[0]
12324,,,,t0012x0287y0143ps64.tif
12325,,,,1202870143.0
12326,,,,[0]
12327,,,,t0988x0223y0079ps64.tif
12328,,,,98802230079.0
12329,,,,[0]
12330,,,,t0520x0223y0207ps64.tif
12331,,,,52002230207.0
12332,,,,[0]
12333,,,,t0135x0095y0079ps64.tif
12334,,,,13500950079.0
12335,,,,[0]
12336,,,,t0318x0223y0143ps64.tif
12337,,,,31802230143.0
12338,,,,[0]
12339,,,,t0190x0159y0143ps64.tif
12340,,,,19001590143.0
12341,,,,[0]
12342,,,,t0062x0223y0079ps64.tif
12343,,,,6202230079.0
12344,,,,[0]
12345,,,,t0368x0287y0079ps64.tif
12346,,,,36802870079.0
12347,,,,[0]
12348,,,,t0908x0351y0079ps64.tif
12349,,,,90803510079.0
12350,,,,[0]
12351,,,,t0430x0095y0079ps64.tif
12352,,,,43000950079.0
12353,,,,[0]
12354,,,,t0517x0287y0143ps64.tif
12355,,,,51702870143.0
12356,,,,[0]
12357,,,,t0398x0351y0143ps64.tif
12358,,,,39803510143.0
12359,,,,[0]
12360,,,,t0567x0223y0079ps64.tif
12361,,,,56702230079.0
12362,,,,[0]
12363,,,,t0495x0159y0143ps64.tif
12364,,,,49501590143.0
12365,,,,[0]
12366,,,,t0962x0287y0079ps64.tif
12367,,,,96202870079.0
12368,,,,[0]
12369,,,,t0734x0415y0079ps64.tif
12370,,,,73404150079.0
12371,,,,[0]
12372,,,,t0088x0287y0079ps64.tif
12373,,,,8802870079.0
12374,,,,[0]
12375,,,,t0912x0223y0143ps64.tif
12376,,,,91202230143.0
12377,,,,[0]
12378,,,,t0607x0351y0079ps64.tif
12379,,,,60703510079.0
12380,,,,[0]
12381,,,,t0270x0159y0143ps64.tif
12382,,,,27001590143.0
12383,,,,[0]
12384,,,,t0445x0287y0015ps64.tif
12385,,,,44502870015.0
12386,,,,[1]
12387,,,,t0448x0159y0207ps64.tif
12388,,,,44801590207.0
12389,,,,[0]
12390,,,,t0382x0223y0079ps64.tif
12391,,,,38202230079.0
12392,,,,[0]
12393,,,,t0078x0351y0143ps64.tif
12394,,,,7803510143.0
12395,,,,[0]
12396,,,,t0992x0351y0143ps64.tif
12397,,,,99203510143.0
12398,,,,[0]
12399,,,,t0687x0223y0079ps64.tif
12400,,,,68702230079.0
12401,,,,[0]
12402,,,,t0775x0159y0143ps64.tif
12403,,,,77501590143.0
12404,,,,[0]
12405,,,,t0231x0415y0079ps64.tif
12406,,,,23104150079.0
12407,,,,[0]
12408,,,,t0302x0351y0079ps64.tif
12409,,,,30203510079.0
12410,,,,[0]
12411,,,,t0072x0287y0207ps64.tif
12412,,,,7202870207.0
12413,,,,[0]
12414,,,,t0817x0287y0015ps64.tif
12415,,,,81702870015.0
12416,,,,[1]
12417,,,,t0540x0223y0143ps64.tif
12418,,,,54002230143.0
12419,,,,[0]
12420,,,,t0417x0095y0143ps64.tif
12421,,,,41700950143.0
12422,,,,[0]
12423,,,,t0530x0287y0079ps64.tif
12424,,,,53002870079.0
12425,,,,[0]
12426,,,,t0268x0095y0079ps64.tif
12427,,,,26800950079.0
12428,,,,[0]
12429,,,,t0045x0223y0143ps64.tif
12430,,,,4502230143.0
12431,,,,[0]
12432,,,,t0577x0287y0207ps64.tif
12433,,,,57702870207.0
12434,,,,[0]
12435,,,,t0789x0415y0079ps64.tif
12436,,,,78904150079.0
12437,,,,[0]
12438,,,,t0035x0287y0079ps64.tif
12439,,,,3502870079.0
12440,,,,[0]
12441,,,,t0277x0351y0015ps64.tif
12442,,,,27703510015.0
12443,,,,[1]
12444,,,,t0112x0095y0143ps64.tif
12445,,,,11200950143.0
12446,,,,[0]
12447,,,,t0752x0159y0079ps64.tif
12448,,,,75201590079.0
12449,,,,[0]
12450,,,,t0392x0287y0207ps64.tif
12451,,,,39202870207.0
12452,,,,[0]
12453,,,,t0216x0415y0143ps64.tif
12454,,,,21604150143.0
12455,,,,[0]
12456,,,,t0325x0351y0143ps64.tif
12457,,,,32503510143.0
12458,,,,[0]
12459,,,,t0428x0159y0143ps64.tif
12460,,,,42801590143.0
12461,,,,[0]
12462,,,,t0492x0351y0015ps64.tif
12463,,,,49203510015.0
12464,,,,[1]
12465,,,,t0282x0031y0079ps64.tif
12466,,,,28200310079.0
12467,,,,[0]
12468,,,,t0935x0223y0079ps64.tif
12469,,,,93502230079.0
12470,,,,[0]
12471,,,,t0620x0351y0143ps64.tif
12472,,,,62003510143.0
12473,,,,[0]
12474,,,,t0697x0287y0207ps64.tif
12475,,,,69702870207.0
12476,,,,[0]
12477,,,,t0188x0095y0079ps64.tif
12478,,,,18800950079.0
12479,,,,[1]
12480,,,,t0257x0159y0079ps64.tif
12481,,,,25701590079.0
12482,,,,[1]
12483,,,,t0718x0287y0015ps64.tif
12484,,,,71802870015.0
12485,,,,[1]
12486,,,,t0469x0415y0079ps64.tif
12487,,,,46904150079.0
12488,,,,[0]
12489,,,,t0229x0415y0143ps64.tif
12490,,,,22904150143.0
12491,,,,[0]
12492,,,,t0595x0287y0143ps64.tif
12493,,,,59502870143.0
12494,,,,[0]
12495,,,,t0417x0159y0143ps64.tif
12496,,,,41701590143.0
12497,,,,[0]
12498,,,,t0222x0287y0015ps64.tif
12499,,,,22202870015.0
12500,,,,[1]
12501,,,,t0153x0415y0079ps64.tif
12502,,,,15304150079.0
12503,,,,[0]
12504,,,,t0060x0351y0079ps64.tif
12505,,,,6003510079.0
12506,,,,[0]
12507,,,,t0268x0159y0079ps64.tif
12508,,,,26801590079.0
12509,,,,[1]
12510,,,,t0090x0287y0143ps64.tif
12511,,,,9002870143.0
12512,,,,[0]
12513,,,,t0456x0415y0079ps64.tif
12514,,,,45604150079.0
12515,,,,[0]
12516,,,,t0565x0351y0079ps64.tif
12517,,,,56503510079.0
12518,,,,[0]
12519,,,,t0727x0287y0015ps64.tif
12520,,,,72702870015.0
12521,,,,[1]
12522,,,,t0112x0159y0143ps64.tif
12523,,,,11201590143.0
12524,,,,[0]
12525,,,,t0347x0223y0207ps64.tif
12526,,,,34702230207.0
12527,,,,[0]
12528,,,,t0752x0095y0079ps64.tif
12529,,,,75200950079.0
12530,,,,[0]
12531,,,,t0675x0287y0143ps64.tif
12532,,,,67502870143.0
12533,,,,[0]
12534,,,,t0828x0287y0015ps64.tif
12535,,,,82802870015.0
12536,,,,[1]
12537,,,,t0380x0351y0079ps64.tif
12538,,,,38003510079.0
12539,,,,[0]
12540,,,,t0910x0351y0143ps64.tif
12541,,,,91003510143.0
12542,,,,[0]
12543,,,,t0605x0223y0079ps64.tif
12544,,,,60502230079.0
12545,,,,[0]
12546,,,,t0428x0095y0143ps64.tif
12547,,,,42800950143.0
12548,,,,[0]
12549,,,,t0370x0287y0143ps64.tif
12550,,,,37002870143.0
12551,,,,[0]
12552,,,,t0548x0287y0207ps64.tif
12553,,,,54802870207.0
12554,,,,[0]
12555,,,,t0257x0095y0079ps64.tif
12556,,,,25700950079.0
12557,,,,[0]
12558,,,,t0642x0223y0207ps64.tif
12559,,,,64202230207.0
12560,,,,[0]
12561,,,,t0248x0351y0015ps64.tif
12562,,,,24803510015.0
12563,,,,[1]
12564,,,,t0300x0223y0079ps64.tif
12565,,,,30002230079.0
12566,,,,[0]
12567,,,,t0990x0223y0143ps64.tif
12568,,,,99002230143.0
12569,,,,[0]
12570,,,,t0685x0351y0079ps64.tif
12571,,,,68503510079.0
12572,,,,[0]
12573,,,,t0862x0159y0079ps64.tif
12574,,,,86201590079.0
12575,,,,[0]
12576,,,,t0471x0415y0143ps64.tif
12577,,,,47104150143.0
12578,,,,[0]
12579,,,,t0542x0351y0143ps64.tif
12580,,,,54203510143.0
12581,,,,[0]
12582,,,,t0135x0159y0079ps64.tif
12583,,,,13501590079.0
12584,,,,[1]
12585,,,,t0190x0095y0143ps64.tif
12586,,,,19000950143.0
12587,,,,[1]
12588,,,,t0477x0159y0207ps64.tif
12589,,,,47701590207.0
12590,,,,[0]
12591,,,,t0770x0223y0015ps64.tif
12592,,,,77002230015.0
12593,,,,[1]
12594,,,,t0638x0351y0079ps64.tif
12595,,,,63803510079.0
12596,,,,[0]
